call_id,caller_number,called_number,start_time,call_duration,call_status,call_cost,data_usage_mb,data_cost,sms_count,sms_cost,is_roaming,roaming_surcharge,total_cost,t_c
239077a4-e3e8-4fd4-bfb3-bc193dd45d73,17157995604,15473554891,30-09-24 21:10,3518,ANSWERED,$35.18 ,4433.06,$22.17 ,27,$0.54 ,FALSE,$0.00 ,$57.89 ,$57.89 
ec424880-81ee-483e-8492-e7e156b08486,18098648450,14864883123,02-04-24 21:10,3035,NO_ANSWER,$30.35 ,3777.22,$18.89 ,34,$0.68 ,TRUE,$7.97 ,$57.89 ,$57.89 
fe25c968-dd64-4775-8715-57094216a333,14024412633,17519815181,25-04-24 21:10,3266,NO_ANSWER,$32.66 ,4954.13,$24.77 ,23,$0.46 ,FALSE,$0.00 ,57.89,$57.89 
3196a4d7-fdc6-41b8-be97-e0214b98c225,17822484457,14255901608,20-03-24 21:10,3408,BUSY,$34.08 ,4568.24,$22.84 ,48,$0.96 ,FALSE,$0.00 ,$57.88 ,$57.88 
b6ce5542-2ce5-4f15-b72c-c612cbdff052,18448321865,17145671527,17-01-24 21:10,3469,BUSY,$34.69 ,4616.63,$23.08 ,5,$0.10 ,FALSE,$0.00 ,$57.87 ,$57.87 
c7c67b1e-6fb3-4941-a60f-86bae54f63c8,14123361558,16697452488,05-10-24 21:10,2658,ANSWERED,$26.58 ,4715.65,$23.58 ,35,$0.70 ,TRUE,$6.95 ,$57.81 ,$57.81 
f5f53648-2b26-4526-8189-642b95e12cba,13791866518,19449116765,27-05-24 21:10,3401,BUSY,$34.01 ,4558.28,$22.79 ,49,$0.98 ,FALSE,$0.00 ,57.78,$57.78 
b059d84a-1b95-4a5e-ad7a-7512f275e102,16835722431,17965993392,29-06-24 21:10,3222,ANSWERED,$32.22 ,3596.37,$17.98 ,33,$0.66 ,TRUE,$6.89 ,$57.75 ,$57.75 
a2a3959c-f993-45c9-9be7-54aed6928305,16747608941,16517998459,25-12-23 21:10,3309,FAILED,$33.09 ,3329.71,$16.65 ,25,$0.50 ,TRUE,$7.50 ,$57.74 ,$57.74 
68b3d60b-9533-47e3-865a-3d82cb0c72c4,13161107805,16664083865,04-08-24 21:10,3147,FAILED,$31.47 ,4769.04,$23.85 ,20,$0.40 ,TRUE,$2.01 ,$57.73 ,$57.73 
b1272986-7f73-46f9-b5c5-a01c43a71ff7,19391363561,19155937411,20-11-24 21:10,3539,FAILED,$35.39 ,4426.95,$22.13 ,10,$0.20 ,FALSE,$0.00 ,$57.72 ,$57.72 
5a2ff2be-97e1-4b8a-a99b-7543c90e56e1,13094464713,16922226814,19-08-24 21:10,3481,FAILED,$34.81 ,2731.41,$13.66 ,44,$0.88 ,TRUE,$8.32 ,$57.67 ,$57.67 
6f25ab85-6c96-463f-926f-fda55c665270,18028418153,12848295866,04-12-23 21:10,3380,NO_ANSWER,$33.80 ,4744.61,$23.72 ,5,$0.10 ,FALSE,$0.00 ,$57.62 ,$57.62 
893d84e7-152a-4dee-876c-1a4f66e9f609,13939266769,12204089455,19-07-24 21:10,2781,NO_ANSWER,$27.81 ,4016.99,$20.08 ,9,$0.18 ,TRUE,$9.54 ,$57.61 ,$57.61 
b8fbcbd7-bda2-421d-bd7b-19c1d288a7f3,18716823950,15635914009,26-11-23 21:10,3125,ANSWERED,$31.25 ,4736.22,$23.68 ,0,$0.00 ,TRUE,$2.66 ,$57.59 ,$57.59 
9c1b99aa-c66b-44bb-9723-0f1637ff0b77,13395863032,13015156380,17-06-24 21:10,3392,ANSWERED,$33.92 ,2855.16,$14.28 ,5,$0.10 ,TRUE,$9.27 ,57.57,$57.57 
86952647-dcec-4e26-b81d-4fb7113367b9,19632407716,12896358064,24-09-24 21:10,2890,ANSWERED,$28.90 ,3810.95,$19.05 ,43,$0.86 ,TRUE,$8.68 ,$57.49 ,$57.49 
e578f876-9a24-4b5a-bc22-aac1b9819fad,12077326513,17086352594,06-06-24 21:10,3547,BUSY,$35.47 ,4014.64,$20.07 ,49,$0.98 ,TRUE,$0.97 ,57.49,$57.49 
6b331c6a-798f-43c6-ab40-4eb21f8da191,17718176589,15108287078,07-04-24 21:10,3443,ANSWERED,$34.43 ,4477.16,$22.39 ,31,$0.62 ,TRUE,$0.01 ,57.45,$57.45 
878ad22c-7a7b-485f-8a2e-20cf1f8a529d,16484274924,18373764357,25-09-24 21:10,3518,FAILED,$35.18 ,4294.28,$21.47 ,40,$0.80 ,FALSE,$0.00 ,57.45,$57.45 
bbe4a5fb-db5f-4d25-ba11-f19853bd7495,17736855593,12112698454,08-03-24 21:10,2651,NO_ANSWER,$26.51 ,4926.18,$24.63 ,46,$0.92 ,TRUE,$5.37 ,$57.43 ,$57.43 
006e7702-819b-409c-8edf-0ea9ebab89f4,13995026453,18487209278,30-08-24 21:10,2550,NO_ANSWER,$25.50 ,4926.88,$24.63 ,39,$0.78 ,TRUE,$6.52 ,57.43,$57.43 
e724c394-9058-4907-9980-d4212064fa6a,12695795273,18542106905,11-11-24 21:10,3083,BUSY,$30.83 ,4253.28,$21.27 ,31,$0.62 ,TRUE,$4.71 ,57.43,$57.43 
b8985b4b-88f9-4144-a800-93754d15e079,14374372352,18585702697,11-10-24 21:10,3303,ANSWERED,$33.03 ,4008.18,$20.04 ,20,$0.40 ,TRUE,$3.94 ,$57.41 ,$57.41 
5d5ebfa3-2bb2-4f2e-aade-aa3e63af75ee,12406079002,12928346926,14-02-24 21:10,3460,FAILED,$34.60 ,4551.78,$22.76 ,2,$0.04 ,FALSE,$0.00 ,$57.40 ,$57.40 
907cdd88-5058-433a-ab81-7c5a4b5bbb31,12496806825,15895348539,25-11-23 21:10,2812,NO_ANSWER,$28.12 ,4432.23,$22.16 ,1,$0.02 ,TRUE,$7.09 ,$57.39 ,$57.39 
72b8ab02-67f5-47f8-a172-dd7a72cb91d8,12982476509,12136762589,15-12-23 21:10,3255,BUSY,$32.55 ,4805.42,$24.03 ,40,$0.80 ,FALSE,$0.00 ,57.38,$57.38 
a333f579-04a6-4531-abc9-146c515ffd77,17385702938,15173601178,23-06-24 21:10,3069,FAILED,$30.69 ,3290.16,$16.45 ,45,$0.90 ,TRUE,$9.28 ,$57.32 ,$57.32 
ab2b8874-c135-4baa-ba01-145eef69301d,12874357009,17393912050,01-05-24 21:10,3352,FAILED,$33.52 ,3996.6,$19.98 ,8,$0.16 ,TRUE,$3.66 ,57.32,$57.32 
a1a14a40-fee9-4ea1-82ff-08399f9a8e0f,19076579100,18412629496,01-02-24 21:10,3092,FAILED,$30.92 ,4446.03,$22.23 ,28,$0.56 ,TRUE,$3.60 ,57.31,$57.31 
f754c0b1-df60-4a7a-a5ad-71ebdae394ab,12795742281,17672215453,18-09-24 21:10,3072,NO_ANSWER,$30.72 ,3807.01,$19.04 ,45,$0.90 ,TRUE,$6.64 ,$57.30 ,$57.30 
d3857b7b-765b-4995-94ce-fae7d047471e,14003117699,14006515091,29-07-24 21:10,3470,NO_ANSWER,$34.70 ,4439.08,$22.20 ,19,$0.38 ,FALSE,$0.00 ,57.28,$57.28 
39891554-265a-4f5a-b417-de054a3bf315,18993506009,15457239169,26-03-24 21:10,3233,NO_ANSWER,$32.33 ,4629.53,$23.15 ,20,$0.40 ,TRUE,$1.38 ,$57.26 ,$57.26 
230954fe-fdb2-489f-9597-3e5529c93143,12902867321,16409275759,23-05-24 21:10,3117,BUSY,$31.17 ,4959.54,$24.80 ,11,$0.22 ,TRUE,$1.03 ,$57.22 ,$57.22 
71bb48c1-68ee-41e1-8d6b-71cfba9d21fd,12814256881,14355048177,22-02-24 21:10,3155,NO_ANSWER,$31.55 ,3374.34,$16.87 ,24,$0.48 ,TRUE,$8.30 ,$57.20 ,$57.20 
7e6403f7-1c50-4cab-a364-939ed2a796eb,17037747979,14098308838,05-06-24 21:10,3134,ANSWERED,$31.34 ,3780,$18.90 ,10,$0.20 ,TRUE,$6.76 ,57.2,$57.20 
f52670a2-8611-496a-bc17-72a510a7e8df,18063124645,15967052711,03-05-24 21:10,2673,NO_ANSWER,$26.73 ,3978.89,$19.89 ,36,$0.72 ,TRUE,$9.85 ,57.19,$57.19 
5dc0f3a1-3da0-4d11-8f75-dd18f87fe5b1,16905473785,19716105644,24-11-23 21:10,2634,FAILED,$26.34 ,4616.44,$23.08 ,26,$0.52 ,TRUE,$7.13 ,57.07,$57.07 
5b530aee-b751-4dc4-a4e3-7178169bb42f,18352445816,17455176395,04-08-24 21:10,3462,BUSY,$34.62 ,3163.82,$15.82 ,44,$0.88 ,TRUE,$5.74 ,$57.06 ,$57.06 
86dd9270-c866-4c41-89cc-3a0400bf9d2f,16013404212,12098245218,24-06-24 21:10,3513,BUSY,$35.13 ,4347.93,$21.74 ,9,$0.18 ,FALSE,$0.00 ,57.05,$57.05 
fdd9ac67-61c2-43af-bbfe-72f6ef175069,16508014781,12761858034,16-08-24 21:10,3572,NO_ANSWER,$35.72 ,2246.88,$11.23 ,6,$0.12 ,TRUE,$9.98 ,$57.05 ,$57.05 
32caafa5-fff6-4c68-aac2-349b04d2c598,16673197476,19516637294,29-03-24 21:10,2889,FAILED,$28.89 ,4194.31,$20.97 ,49,$0.98 ,TRUE,$6.19 ,57.03,$57.03 
4eebf0d1-c6a2-4a10-b19e-0bb2a58d7671,13003282363,15364649062,17-03-24 21:10,3374,NO_ANSWER,$33.74 ,3862.26,$19.31 ,13,$0.26 ,TRUE,$3.72 ,57.03,$57.03 
9de6333a-73e1-487a-a2a4-dc73352facb6,18828264156,18803775430,03-12-23 21:10,3110,NO_ANSWER,$31.10 ,4106.79,$20.53 ,32,$0.64 ,TRUE,$4.73 ,$57.00 ,$57.00 
f8125221-b9ad-4697-a3a3-f8d6f8267944,18987013566,19806939651,05-10-24 21:10,2354,NO_ANSWER,$23.54 ,4635.07,$23.18 ,30,$0.60 ,TRUE,$9.59 ,$56.91 ,$56.91 
53477aff-bb5a-48a5-9ed3-077225b4e8a4,18426569839,19785771281,02-09-24 21:10,3101,BUSY,$31.01 ,3726.54,$18.63 ,5,$0.10 ,TRUE,$7.14 ,$56.88 ,$56.88 
e4f4657f-a3a8-4097-b2f8-5192cfde6724,15483797472,15219637029,08-05-24 21:10,3326,NO_ANSWER,$33.26 ,4549.97,$22.75 ,36,$0.72 ,FALSE,$0.00 ,$56.73 ,$56.73 
92205964-c113-4c44-82ad-7f94c4efb674,12875383175,18037779470,24-05-24 21:10,3096,FAILED,$30.96 ,4950.69,$24.75 ,50,$1.00 ,FALSE,$0.00 ,$56.71 ,$56.71 
b9036ec3-c356-4c14-b655-d3d5e960798d,12019866520,18984862518,15-11-24 21:10,2942,ANSWERED,$29.42 ,4982.16,$24.91 ,8,$0.16 ,TRUE,$2.20 ,$56.69 ,$56.69 
3e09b692-3940-4ad6-96a5-a50d179cfd05,19722872890,15399816439,15-04-24 21:10,3512,ANSWERED,$35.12 ,4227.54,$21.14 ,21,$0.42 ,FALSE,$0.00 ,$56.68 ,$56.68 
3babb17a-a536-444b-ad82-d7d3fa4e3dd4,14351566194,18995052815,21-08-24 21:10,3375,ANSWERED,$33.75 ,3301.06,$16.51 ,4,$0.08 ,TRUE,$6.33 ,$56.67 ,$56.67 
3a024180-c380-4905-98cb-dd439d5c1d89,13015461999,14291835553,01-05-24 21:10,3335,FAILED,$33.35 ,4611.1,$23.06 ,13,$0.26 ,FALSE,$0.00 ,56.67,$56.67 
5a9ce187-a29a-4fb9-8f00-4b85d6872b2a,18596836529,12991133378,16-03-24 21:10,3371,FAILED,$33.71 ,3492.48,$17.46 ,34,$0.68 ,TRUE,$4.77 ,56.62,$56.62 
2ab695d4-1ae6-4432-aad9-eeff50774016,13411358806,17295487369,26-06-24 21:10,2966,NO_ANSWER,$29.66 ,3702.4,$18.51 ,40,$0.80 ,TRUE,$7.63 ,$56.60 ,$56.60 
e3567247-ab1f-4e7e-993c-cc58b2203e65,14021308249,12503074045,12-08-24 21:10,2889,NO_ANSWER,$28.89 ,4296.37,$21.48 ,38,$0.76 ,TRUE,$5.42 ,56.55,$56.55 
a1804e16-cdd9-4712-a85e-3b4c98e9bf76,18417842144,15111754766,24-08-24 21:10,3142,NO_ANSWER,$31.42 ,4388.03,$21.94 ,6,$0.12 ,TRUE,$3.06 ,$56.54 ,$56.54 
ed0ecf24-3581-4a7b-9f32-b94ef7b62dd0,14378705541,16641435225,20-10-24 21:10,3041,NO_ANSWER,$30.41 ,3339.62,$16.70 ,33,$0.66 ,TRUE,$8.77 ,56.54,$56.54 
51bf6a58-7c3d-4bfb-9b78-65df0f017e0e,16651789919,19386307906,09-12-23 21:10,2989,ANSWERED,$29.89 ,4224.39,$21.12 ,3,$0.06 ,TRUE,$5.46 ,56.53,$56.53 
bb40ba51-0540-451e-b736-f3c45a80599f,17985654558,12247706812,30-08-24 21:10,3318,BUSY,$33.18 ,4576.87,$22.88 ,23,$0.46 ,FALSE,$0.00 ,$56.52 ,$56.52 
87f066f4-c75b-41e4-b0e0-dd107be855ae,12788288074,13211411213,18-11-24 21:10,2705,FAILED,$27.05 ,4585.4,$22.93 ,36,$0.72 ,TRUE,$5.81 ,56.51,$56.51 
91405c05-c752-43cf-89c5-1188d1fca371,14667253806,18861767894,03-01-24 21:10,3100,NO_ANSWER,$31.00 ,4931.17,$24.66 ,42,$0.84 ,FALSE,$0.00 ,$56.50 ,$56.50 
b2988e72-7bb4-4f9c-bc5d-92a40fad1d8c,18704005890,13184555711,15-05-24 21:10,3544,NO_ANSWER,$35.44 ,4034.75,$20.17 ,23,$0.46 ,TRUE,$0.39 ,$56.46 ,$56.46 
f8f3ada0-9038-4c1f-9a86-8c684d966adb,15361459679,14454809123,08-09-24 21:10,3595,FAILED,$35.95 ,3663.7,$18.32 ,16,$0.32 ,TRUE,$1.84 ,56.43,$56.43 
4c8e5181-fb20-49ac-877f-9fde92655c9b,19726629866,12389864151,07-08-24 21:10,3463,FAILED,$34.63 ,4352.7,$21.76 ,2,$0.04 ,FALSE,$0.00 ,$56.43 ,$56.43 
e03bc008-2342-4218-b868-eecd77fc0794,12063782683,14564812592,26-08-24 21:10,3238,NO_ANSWER,$32.38 ,3082.1,$15.41 ,5,$0.10 ,TRUE,$8.51 ,56.4,$56.40 
f486a443-56a8-410d-95fb-f1f9f927989c,19399411745,16624951760,04-11-24 21:10,3514,FAILED,$35.14 ,3437.49,$17.19 ,28,$0.56 ,TRUE,$3.51 ,$56.40 ,$56.40 
258921b9-f57d-4a99-8e2d-7987460a728b,12191068550,13977623446,29-01-24 21:10,2797,BUSY,$27.97 ,4517.59,$22.59 ,13,$0.26 ,TRUE,$5.57 ,$56.39 ,$56.39 
eeb1d5b4-8ae7-44e2-8603-8fab9cb0b981,14545172916,16908866746,22-01-24 21:10,3020,FAILED,$30.20 ,4166.86,$20.83 ,36,$0.72 ,TRUE,$4.61 ,$56.36 ,$56.36 
2aef0ccf-966f-4207-88a9-70395342da55,15248866375,15549006867,06-04-24 21:10,2923,NO_ANSWER,$29.23 ,3900.52,$19.50 ,49,$0.98 ,TRUE,$6.63 ,$56.34 ,$56.34 
c552b938-f2ea-4a93-98ee-0c4d147108cd,13964489654,18139625344,27-08-24 21:10,3510,ANSWERED,$35.10 ,3962.89,$19.81 ,13,$0.26 ,TRUE,$1.16 ,56.33,$56.33 
0be459d4-0449-403c-a6ba-91519e7cadf5,13646471377,15939959287,05-03-24 21:10,2874,NO_ANSWER,$28.74 ,3683.2,$18.42 ,19,$0.38 ,TRUE,$8.78 ,$56.32 ,$56.32 
5276a150-6686-4aff-9035-44d02949b3b8,17111864624,14861059734,19-05-24 21:10,2588,FAILED,$25.88 ,4443.37,$22.22 ,45,$0.90 ,TRUE,$7.31 ,56.31,$56.31 
0f5628ce-11cf-4749-bde0-165abf5ccda8,17162811763,14702778535,07-11-24 21:10,3367,NO_ANSWER,$33.67 ,4449.1,$22.25 ,17,$0.34 ,FALSE,$0.00 ,56.26,$56.26 
9d7bb8d0-4c45-45af-997b-4988b5054f2c,16613069618,12077787424,15-02-24 21:10,3381,NO_ANSWER,$33.81 ,3392.86,$16.96 ,37,$0.74 ,TRUE,$4.73 ,56.24,$56.24 
97ec515c-d025-4c41-9b7c-d0dc74654d32,13114523194,17685575276,03-05-24 21:10,3412,FAILED,$34.12 ,4038.17,$20.19 ,28,$0.56 ,TRUE,$1.37 ,$56.24 ,$56.24 
ef618b59-eb4a-40ec-955e-27923f3265f2,14852869233,13638714050,16-08-24 21:10,3229,FAILED,$32.29 ,3210.74,$16.05 ,48,$0.96 ,TRUE,$6.92 ,56.22,$56.22 
569fcda4-7f88-41b0-80c7-b9bf097d67de,14104246724,16174682098,28-11-23 21:10,2878,ANSWERED,$28.78 ,3812.48,$19.06 ,26,$0.52 ,TRUE,$7.81 ,56.17,$56.17 
342ec99e-37e8-4e0b-8301-5324fe7169e5,18522796912,14679136254,19-11-24 21:10,3371,FAILED,$33.71 ,3222.97,$16.11 ,18,$0.36 ,TRUE,$5.95 ,$56.13 ,$56.13 
841ccde6-1984-499a-9a9c-f9bd210d1426,12611898513,16631287497,06-06-24 21:10,2624,NO_ANSWER,$26.24 ,3980.69,$19.90 ,12,$0.24 ,TRUE,$9.74 ,56.12,$56.12 
9c0cf961-a993-4029-b74d-080714e67ff0,16685624689,19596464418,11-01-24 21:10,3217,FAILED,$32.17 ,2995.32,$14.98 ,36,$0.72 ,TRUE,$8.22 ,$56.09 ,$56.09 
78c3b9d9-df5a-4263-9f50-d0a36877123e,17069618529,18021884252,10-02-24 21:10,2360,BUSY,$23.60 ,4687.35,$23.44 ,9,$0.18 ,TRUE,$8.85 ,56.07,$56.07 
9be52e3d-de8e-4a28-9dfa-a1ec8deafb89,15948827694,17196464877,21-09-24 21:10,2832,BUSY,$28.32 ,3716.99,$18.58 ,22,$0.44 ,TRUE,$8.73 ,56.07,$56.07 
b0faf7df-73e8-49eb-bd06-12a7938c8a97,14014622648,18775013988,21-08-24 21:10,3339,ANSWERED,$33.39 ,2637.08,$13.19 ,4,$0.08 ,TRUE,$9.25 ,$55.91 ,$55.91 
4a308ad2-373b-4478-893c-862f62f31cc9,19569679574,15522096729,16-11-24 21:10,2907,FAILED,$29.07 ,3946.78,$19.73 ,24,$0.48 ,TRUE,$6.63 ,$55.91 ,$55.91 
37be3c49-f3ac-4481-b2d0-2fa666fb9d32,16893698205,15781466741,18-05-24 21:10,3358,NO_ANSWER,$33.58 ,4416.88,$22.08 ,9,$0.18 ,FALSE,$0.00 ,55.84,$55.84 
f620c5cb-d9bf-408a-a1a3-b7f185cc899f,16991268251,16909561862,01-05-24 21:10,2147,BUSY,$21.47 ,4972.59,$24.86 ,20,$0.40 ,TRUE,$9.08 ,55.81,$55.81 
7492484f-a92a-4e1a-b40a-e7d3fb8724bf,14194956694,13349182495,01-12-23 21:10,3172,FAILED,$31.72 ,4471.76,$22.36 ,5,$0.10 ,TRUE,$1.62 ,$55.80 ,$55.80 
0403f9a7-d486-4434-a999-ee686ec27982,19436253843,18996063020,04-09-24 21:10,3380,FAILED,$33.80 ,4291.63,$21.46 ,27,$0.54 ,FALSE,$0.00 ,$55.80 ,$55.80 
85d57848-030b-4005-84a5-878a0b5f2915,15379367016,15489824238,27-07-24 21:10,3209,NO_ANSWER,$32.09 ,3714.05,$18.57 ,45,$0.90 ,TRUE,$4.23 ,55.79,$55.79 
43803167-35e8-42d2-97fa-1d4b214c73cc,14014359619,13944123560,03-02-24 21:10,3056,NO_ANSWER,$30.56 ,4613.38,$23.07 ,25,$0.50 ,TRUE,$1.64 ,55.77,$55.77 
b089b08a-7191-458b-9b48-06d23933c0df,15669404170,12324754491,30-03-24 21:10,3453,FAILED,$34.53 ,4159.71,$20.80 ,22,$0.44 ,FALSE,$0.00 ,55.77,$55.77 
227fd51b-240c-4cc2-a076-2b4ed719d151,18073753652,17605563290,28-02-24 21:10,2580,BUSY,$25.80 ,3822.31,$19.11 ,44,$0.88 ,TRUE,$9.94 ,$55.73 ,$55.73 
3949c860-520e-4481-90c0-8cf59f241cac,17084245892,16791873446,17-08-24 21:10,3579,ANSWERED,$35.79 ,3201.43,$16.01 ,22,$0.44 ,TRUE,$3.45 ,$55.69 ,$55.69 
36c1a4d1-71e0-46c1-9bb4-792fda8f718d,16005377985,13535583261,18-02-24 21:10,3566,BUSY,$35.66 ,1961.54,$9.81 ,37,$0.74 ,TRUE,$9.46 ,$55.67 ,$55.67 
9da82b3c-bbb9-48d3-bc8d-6488cf3e3b46,16918836029,15825444523,10-02-24 21:10,3475,FAILED,$34.75 ,4104.2,$20.52 ,20,$0.40 ,FALSE,$0.00 ,55.67,$55.67 
2146d40a-86c6-4e71-bf35-85e25452b114,17953488318,19102062292,09-05-24 21:10,3381,BUSY,$33.81 ,4288.97,$21.44 ,10,$0.20 ,TRUE,$0.21 ,55.66,$55.66 
60888f0a-78f3-4a07-9d76-417eec2ffb30,14806515382,19973058563,13-11-24 21:10,3516,ANSWERED,$35.16 ,4023.49,$20.12 ,19,$0.38 ,FALSE,$0.00 ,55.66,$55.66 
2f4255ba-aedd-4b3f-bbe3-e270007cb39b,19377866235,14947005030,12-04-24 21:10,3024,BUSY,$30.24 ,3519.33,$17.60 ,6,$0.12 ,TRUE,$7.70 ,55.66,$55.66 
a09a7326-b9e5-4dc6-a322-25abe8acb3ed,14702781359,13936763692,09-02-24 21:10,3141,BUSY,$31.41 ,3762.85,$18.81 ,28,$0.56 ,TRUE,$4.87 ,$55.65 ,$55.65 
965d313e-6493-4c88-afe6-edefcb607920,15067284743,14369897302,01-05-24 21:10,3574,ANSWERED,$35.74 ,3864.26,$19.32 ,28,$0.56 ,FALSE,$0.00 ,55.62,$55.62 
84bb47c6-c187-4577-8e35-f843001ae871,16432035541,19254756285,01-11-24 21:10,3287,FAILED,$32.87 ,4388.89,$21.94 ,40,$0.80 ,FALSE,$0.00 ,$55.61 ,$55.61 
5634971c-dc04-4319-a0ea-a42a6f091f6a,14887865416,19018041794,11-04-24 21:10,2119,FAILED,$21.19 ,4898.02,$24.49 ,5,$0.10 ,TRUE,$9.79 ,$55.57 ,$55.57 
c17eef71-70c5-4803-87fe-23184a45fbe2,12091965778,14066011613,16-02-24 21:10,3139,BUSY,$31.39 ,4655.75,$23.28 ,45,$0.90 ,FALSE,$0.00 ,$55.57 ,$55.57 
a6bda774-b0ee-4c0d-b071-6c551402bfff,17953989363,14132304837,29-06-24 21:10,2976,FAILED,$29.76 ,4228.51,$21.14 ,40,$0.80 ,TRUE,$3.86 ,$55.56 ,$55.56 
dda6e144-e5b0-4d15-92bf-2213709ad45e,12676934397,13337136199,08-02-24 21:10,2273,NO_ANSWER,$22.73 ,4599.07,$23.00 ,10,$0.20 ,TRUE,$9.59 ,55.52,$55.52 
8beabf95-62f4-4001-972a-76ada09b469e,12069333529,12051491517,07-01-24 21:10,3484,NO_ANSWER,$34.84 ,2635.56,$13.18 ,38,$0.76 ,TRUE,$6.73 ,55.51,$55.51 
c387fe6f-04cc-4a4f-b138-b984600a70a8,14116249629,18057561537,17-02-24 21:10,3084,BUSY,$30.84 ,3728.63,$18.64 ,28,$0.56 ,TRUE,$5.47 ,55.51,$55.51 
44aec888-fe40-45d3-93bb-7337256c1fcb,18039914543,13117744394,18-10-24 21:10,3332,FAILED,$33.32 ,4358.9,$21.79 ,19,$0.38 ,FALSE,$0.00 ,$55.49 ,$55.49 
3676f0dd-e6f9-490b-abc3-6d056ee44ae4,16032563943,17474747619,02-06-24 21:10,2870,ANSWERED,$28.70 ,3513.35,$17.57 ,6,$0.12 ,TRUE,$9.09 ,55.48,$55.48 
13a02276-7b4f-4c2c-910e-2455cc28866e,19792122925,12658021005,23-03-24 21:10,3224,BUSY,$32.24 ,4612.88,$23.06 ,8,$0.16 ,FALSE,$0.00 ,55.46,$55.46 
5feddf23-bc11-479b-b12d-4b5131819a70,12808843790,19914195899,27-12-23 21:10,3354,ANSWERED,$33.54 ,2549.06,$12.75 ,41,$0.82 ,TRUE,$8.34 ,$55.45 ,$55.45 
a48ce66b-fd18-4afd-a88d-786a6479387e,16517586601,16066546518,05-04-24 21:10,2666,FAILED,$26.66 ,4597.27,$22.99 ,40,$0.80 ,TRUE,$4.97 ,55.42,$55.42 
be9f87e6-5d94-49df-8d85-ce95b8ee9c05,17331763947,18976744642,06-11-24 21:10,3453,BUSY,$34.53 ,4007.66,$20.04 ,41,$0.82 ,FALSE,$0.00 ,$55.39 ,$55.39 
6439dfdc-9628-474c-84b6-a86561ae3193,15279472136,15079748447,16-11-24 21:10,3234,FAILED,$32.34 ,3315.89,$16.58 ,16,$0.32 ,TRUE,$6.13 ,55.37,$55.37 
07fe0fde-ee69-4a68-8264-2a8ce3a95738,13683866839,16779943715,18-06-24 21:10,2978,FAILED,$29.78 ,4972.19,$24.86 ,34,$0.68 ,FALSE,$0.00 ,$55.32 ,$55.32 
32328ede-abfd-473d-b4ba-0690006b7534,18544215665,13154135900,08-02-24 21:10,3548,ANSWERED,$35.48 ,2286.46,$11.43 ,4,$0.08 ,TRUE,$8.29 ,55.28,$55.28 
3818aa5c-ce41-4b2e-ba1e-0c5484b21636,19946966843,19049669451,18-04-24 21:10,2987,ANSWERED,$29.87 ,3103.14,$15.52 ,21,$0.42 ,TRUE,$9.45 ,55.26,$55.26 
1f720108-53bd-4e22-a32b-2972520a9c56,13571353599,14504561941,19-05-24 21:10,3434,BUSY,$34.34 ,3835.73,$19.18 ,27,$0.54 ,TRUE,$1.04 ,$55.10 ,$55.10 
14949d9b-6c51-4ab0-90b9-4b49a7fe31c6,15436945213,13801697373,04-09-24 21:10,2643,FAILED,$26.43 ,3784.96,$18.92 ,15,$0.30 ,TRUE,$9.44 ,55.09,$55.09 
c98c5154-00aa-4a91-a4d2-4ae76fa503fd,17709779497,15103404120,13-05-24 21:10,3438,ANSWERED,$34.38 ,1978.31,$9.89 ,46,$0.92 ,TRUE,$9.85 ,55.04,$55.04 
410bbb71-c24d-45c7-b4b8-c765b0af935f,14972294094,19618981505,29-05-24 21:10,3197,ANSWERED,$31.97 ,2695.65,$13.48 ,22,$0.44 ,TRUE,$9.10 ,$54.99 ,$54.99 
8b71b4a3-c77b-48d2-a6bd-ae59421589ee,16141893181,19732648042,17-04-24 21:10,3515,NO_ANSWER,$35.15 ,2952.23,$14.76 ,2,$0.04 ,TRUE,$5.02 ,$54.97 ,$54.97 
9ebd08be-c2ab-496e-99a4-e312ef006b15,17981669279,15408062466,05-07-24 21:10,3570,ANSWERED,$35.70 ,3405.65,$17.03 ,10,$0.20 ,TRUE,$2.03 ,54.96,$54.96 
88cd0b03-558a-453f-b455-1a91e67ed0e8,19119665768,12531503283,03-02-24 21:10,3552,FAILED,$35.52 ,3087.79,$15.44 ,3,$0.06 ,TRUE,$3.94 ,$54.96 ,$54.96 
e56275e1-1e1d-41c4-bc25-25296655b76b,13334585340,14198556322,01-11-24 21:10,2601,BUSY,$26.01 ,4867.76,$24.34 ,24,$0.48 ,TRUE,$4.13 ,$54.96 ,$54.96 
73e4beed-2ea5-4683-9000-594a19675f67,13418328616,16041084297,19-10-24 21:10,3588,BUSY,$35.88 ,3627.72,$18.14 ,46,$0.92 ,FALSE,$0.00 ,54.94,$54.94 
18019c14-d585-4332-816f-452cbcec760d,12334758842,17087957279,19-11-24 21:10,3572,ANSWERED,$35.72 ,1774.88,$8.87 ,43,$0.86 ,TRUE,$9.49 ,$54.94 ,$54.94 
ee57cfea-6deb-44e0-b9ef-5d0b3feb5945,13695594045,16874544993,25-05-24 21:10,3208,NO_ANSWER,$32.08 ,4521.97,$22.61 ,11,$0.22 ,FALSE,$0.00 ,$54.91 ,$54.91 
